stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location
8379,8379,McKee at Muir Field,This stop (#8379) is eastbound on the 7399 block of McKee after Muir Field,43.015673,-89.510974,MMT,CMAD,0,,1,90,1,McKee,7399,Muir Field
8386,8386,Mid Town at Hawks Landing,This stop (#8386) is westbound on the 9200 block of Mid Town after Hawks Landing,43.031339,-89.545243,MMT,CMAD,0,,1,270,1,Mid Town,9200,Hawks Landing
8401,8401,Raymond at Cameron,This stop (#8401) is eastbound on the 5901 block of Raymond before Cameron,43.031749,-89.483421,MMT,CMAD,0,,3,90,0,Raymond,5901,Cameron
8404,8404,Raymond at Reetz,This stop (#8404) is westbound on the 4902 block of Raymond after Reetz,43.031874,-89.462003,MMT,CMAD,0,,1,270,1,Raymond,4902,Reetz
8405,8405,Muir Field at Carnwood,This stop (#8405) is northbound on the 3001 block of Muir Field after Carnwood,43.020117,-89.506231,MMT,CMAD,0,,1,0,1,Muir Field,3001,Carnwood
8427,8427,Schroeder at White Oaks,This stop (#8427) is eastbound on the 5999 block of Schroeder before White Oaks,43.046234,-89.484384,MMT,CMAD,0,,3,90,0,Schroeder,5999,White Oaks
8432,8432,McKee at Tanglewood,This stop (#8432) is westbound on the 7100 block of McKee after Tanglewood,43.015793,-89.505683,MMT,CMAD,0,,1,270,1,McKee,7100,Tanglewood
8435,8435,Waldorf at Mansion Hill,This stop (#8435) is northbound on the 1699 block of Waldorf after Mansion Hill,43.034275,-89.524681,MMT,CMAD,0,,1,0,1,Waldorf,1699,Mansion Hill
8452,8452,S Whitney at Hammersley,This stop (#8452) is southbound on the 1298 block of S Whitney before Hammersley,43.039307,-89.477838,MMT,CMAD,0,,3,180,1,S Whitney,1298,Hammersley
8463,8463,Maple Grove at Nesbitt,This stop (#8463) is northbound on the 4101 block of Maple Grove after Nesbitt,43.002011,-89.49902,MMT,CMAD,0,,1,0,1,Maple Grove,4101,Nesbitt
8469,8469,Muir Field at McKee,This stop (#8469) is northbound on the 3199 block of Muir Field after McKee,43.016076,-89.511333,MMT,CMAD,0,,1,0,1,Muir Field,3199,McKee
8486,8486,Muir Field at Lancaster,This stop (#8486) is southbound on the 2800 block of Muir Field after Lancaster,43.022248,-89.505629,MMT,CMAD,0,,1,180,1,Muir Field,2800,Lancaster
8496,8496,McKenna at Morraine View,This stop (#8496) is southbound on the 1100 block of McKenna after Morraine View,43.041356,-89.505043,MMT,CMAD,0,,1,180,1,McKenna,1100,Morraine View
8511,8511,S High Point at Starr Grass,This stop (#8511) is northbound on the 1399 block of S High Point after Starr Grass,43.03864,-89.517975,MMT,CMAD,0,,1,0,1,S High Point,1399,Starr Grass
8512,8512,Raymond at S Whitney,This stop (#8512) is westbound on the 5700 block of Raymond after S Whitney,43.032056,-89.477487,MMT,CMAD,0,,1,270,1,Raymond,5700,S Whitney
8513,8513,McKenna at Elver Park,This stop (#8513) is eastbound on the 1250 block of McKenna after Elver Park,43.038892,-89.50217,MMT,CMAD,0,,1,90,1,McKenna,1250,Elver Park
8514,8514,Schroeder at Rayovac,This stop (#8514) is westbound on the 6400 block of Schroeder after Rayovac,43.0464,-89.491677,MMT,CMAD,0,,1,270,0,Schroeder,6400,Rayovac
8519,8519,Muir Field at Gladstone,This stop (#8519) is northbound on the 2699 block of Muir Field after Gladstone,43.024531,-89.505311,MMT,CMAD,0,,1,0,1,Muir Field,2699,Gladstone
8528,8528,McKenna at Park Heights,This stop (#8528) is southbound on the 1600 block of McKenna after Park Heights,43.03535,-89.496959,MMT,CMAD,0,,1,180,1,McKenna,1600,Park Heights
8537,8537,Schroeder at Chapel Hill,This stop (#8537) is eastbound on the 6599 block of Schroeder after Chapel Hill,43.046175,-89.493466,MMT,CMAD,0,,1,90,1,Schroeder,6599,Chapel Hill
8561,8561,Maple Grove at Manchester,This stop (#8561) is northbound on the 3799 block of Maple Grove after Manchester,43.007669,-89.498841,MMT,CMAD,0,,1,0,1,Maple Grove,3799,Manchester
8569,8569,McKenna at Park Heights,This stop (#8569) is northbound on the 1599 block of McKenna before Park Heights,43.035574,-89.496725,MMT,CMAD,0,,3,0,1,McKenna,1599,Park Heights
8572,8572,Muir Field at Gladstone,This stop (#8572) is southbound on the 2698 block of Muir Field before Gladstone,43.024396,-89.505607,MMT,CMAD,0,,3,180,1,Muir Field,2698,Gladstone
8597,8597,Waldorf at Mid Town,This stop (#8597) is northbound on the 1899 block of Waldorf after Mid Town,43.031785,-89.526281,MMT,CMAD,0,,1,0,1,Waldorf,1899,Mid Town
8605,8605,S Whitney at Gilbert,This stop (#8605) is eastbound on the 1001 block of S Whitney before Gilbert,43.044098,-89.473782,MMT,CMAD,0,,3,90,1,S Whitney,1001,Gilbert
8616,8616,Raymond at Gilbert,This stop (#8616) is westbound on the 5500 block of Raymond after Gilbert,43.032049,-89.473773,MMT,CMAD,0,,1,270,0,Raymond,5500,Gilbert
8633,8633,S Whitney at Piping Rock,This stop (#8633) is eastbound on the 1125 block of S Whitney after Piping Rock,43.041922,-89.477038,MMT,CMAD,0,,1,90,1,S Whitney,1125,Piping Rock
8634,8634,Raymond at McKenna,This stop (#8634) is westbound on the 6700 block of Raymond after McKenna,43.031957,-89.497301,MMT,CMAD,0,,1,270,1,Raymond,6700,McKenna
8662,8662,Mid Town at S Pleasant View,This stop (#8662) is westbound on the 8600 block of Mid Town after S Pleasant View,43.031448,-89.533584,MMT,CMAD,0,,1,270,1,Mid Town,8600,S Pleasant View
8679,8679,Muir Field at Silverton,This stop (#8679) is northbound on the 3101 block of Muir Field before Silverton,43.018119,-89.508474,MMT,CMAD,0,,3,0,1,Muir Field,3101,Silverton
8685,8685,S Whitney at Tolman,This stop (#8685) is northbound on the 1501 block of S Whitney before Tolman,43.036595,-89.477416,MMT,CMAD,0,,3,0,0,S Whitney,1501,Tolman
8690,8690,S High Point at Watts,This stop (#8690) is southbound on the 700 block of S High Point after Watts,43.051701,-89.518005,MMT,CMAD,0,,1,180,1,S High Point,700,Watts
8692,8692,Reetz at Flad,This stop (#8692) is southbound on the 1700 block of Reetz after Flad,43.034398,-89.461524,MMT,CMAD,0,,1,180,1,Reetz,1700,Flad
8693,8693,Schroeder at Struck,This stop (#8693) is eastbound on the 6799 block of Schroeder after Struck,43.046165,-89.496156,MMT,CMAD,0,,1,90,1,Schroeder,6799,Struck
8709,8709,Raymond at Frisch,This stop (#8709) is eastbound on the 6499 block of Raymond after Frisch,43.031664,-89.493204,MMT,CMAD,0,,1,90,1,Raymond,6499,Frisch
8712,8712,Raymond at Leland,This stop (#8712) is westbound on the 5800 block of Raymond after Leland,43.032073,-89.480102,MMT,CMAD,0,,1,270,1,Raymond,5800,Leland
8714,8714,Muir Field at Raymond,This stop (#8714) is southbound on the 2100 block of Muir Field after Raymond,43.030187,-89.507933,MMT,CMAD,0,,1,180,1,Muir Field,2100,Raymond
8718,8718,Maple Grove at Manchester,This stop (#8718) is southbound on the 3800 block of Maple Grove after Manchester,43.007123,-89.499136,MMT,CMAD,0,,1,180,1,Maple Grove,3800,Manchester
8723,8723,Muir Field at Lindfield,This stop (#8723) is northbound on the 2401 block of Muir Field before Lindfield,43.026733,-89.505338,MMT,CMAD,0,,3,0,1,Muir Field,2401,Lindfield
8728,8728,Starr Grass at Waldorf,This stop (#8728) is westbound on the 7998 block of Starr Grass before Waldorf,43.036953,-89.523537,MMT,CMAD,0,,3,270,1,Starr Grass,7998,Waldorf
8745,8745,Raymond at Canterbury,This stop (#8745) is eastbound on the 6999 block of Raymond after Canterbury,43.031578,-89.501594,MMT,CMAD,0,,1,90,1,Raymond,6999,Canterbury
8753,8753,Reetz at Flad,This stop (#8753) is northbound on the 1701 block of Reetz before Flad,43.034577,-89.461203,MMT,CMAD,0,,3,0,1,Reetz,1701,Flad
8759,8759,McKenna at Hammersley,This stop (#8759) is eastbound on the 1298 block of McKenna after Hammersley,43.038213,-89.499541,MMT,CMAD,0,,1,90,1,McKenna,1298,Hammersley
8763,8763,McKee at Tanglewood,This stop (#8763) is eastbound on the 7099 block of McKee after Tanglewood,43.015588,-89.50493,MMT,CMAD,0,,1,90,1,McKee,7099,Tanglewood
8769,8769,S Gammon at Gammon,This stop (#8769) is northbound on the 999 block of S Gammon after Gammon,43.044075,-89.503459,MMT,CMAD,0,,1,0,1,S Gammon,999,Gammon
8779,8779,Raymond at McKenna,This stop (#8779) is eastbound on the 6699 block of Raymond after McKenna,43.031626,-89.49656,MMT,CMAD,0,,1,90,1,Raymond,6699,McKenna
8796,8796,S Whitney at Bartlett,This stop (#8796) is southbound on the 1800 block of S Whitney after Bartlett,43.033596,-89.477328,MMT,CMAD,0,,1,180,1,S Whitney,1800,Bartlett
8802,8802,Maple Grove at Westin,This stop (#8802) is southbound on the 3300 block of Maple Grove after Westin,43.012324,-89.49908,MMT,CMAD,0,,1,180,1,Maple Grove,3300,Westin
8816,8816,Schroeder at Highway Ramp,This stop (#8816) is westbound on the 5600 block of Schroeder after Highway Ramp,43.046497,-89.475882,MMT,CMAD,0,,1,270,0,Schroeder,5600,Highway Ramp
8830,8830,Muir Field at Silverton,This stop (#8830) is southbound on the 3098 block of Muir Field before Silverton,43.018414,-89.508659,MMT,CMAD,0,,3,180,1,Muir Field,3098,Silverton
8862,8862,Schroeder at White Oaks,This stop (#8862) is westbound on the 6000 block of Schroeder before White Oaks,43.046458,-89.484112,MMT,CMAD,0,,3,270,0,Schroeder,6000,White Oaks
8866,8866,Mid Town at Waldorf,This stop (#8866) is westbound on the 8100 block of Mid Town after Waldorf,43.031552,-89.526811,MMT,CMAD,0,,1,270,1,Mid Town,8100,Waldorf
8868,8868,McKee at Maple Grove,This stop (#8868) is westbound on the 6700 block of McKee after Maple Grove,43.015914,-89.499232,MMT,CMAD,0,,1,270,1,McKee,6700,Maple Grove
8869,8869,Raymond at Westchester,This stop (#8869) is eastbound on the 5001 block of Raymond before Westchester,43.031658,-89.465297,MMT,CFIT,0,,3,90,0,Raymond,5001,Westchester
8872,8872,Raymond at Frisch,This stop (#8872) is westbound on the 6500 block of Raymond after Frisch,43.032003,-89.493957,MMT,CMAD,0,,1,270,1,Raymond,6500,Frisch
8893,8893,Muir Field at Raymond,This stop (#8893) is northbound on the 2101 block of Muir Field before Raymond,43.030429,-89.507674,MMT,CMAD,0,,3,0,1,Muir Field,2101,Raymond
8921,8921,Mid Town at Hawks Landing,This stop (#8921) is eastbound on the 9199 block of Mid Town after Hawks Landing,43.031125,-89.54449,MMT,CMAD,0,,1,90,1,Mid Town,9199,Hawks Landing
8928,8928,Reetz at Marvin,This stop (#8928) is southbound on the 1498 block of Reetz before Marvin,43.036493,-89.461216,MMT,CMAD,0,,3,180,1,Reetz,1498,Marvin
8934,8934,Muir Field at Carnwood,This stop (#8934) is southbound on the 3000 block of Muir Field after Carnwood,43.019606,-89.507118,MMT,CMAD,0,,1,180,1,Muir Field,3000,Carnwood
8937,8937,Raymond at S Whitney,This stop (#8937) is eastbound on the 5699 block of Raymond after S Whitney,43.031707,-89.476438,MMT,CMAD,0,,1,90,1,Raymond,5699,S Whitney
8941,8941,Muir Field at Lancaster,This stop (#8941) is northbound on the 2801 block of Muir Field before Lancaster,43.022382,-89.505333,MMT,CMAD,0,,3,0,1,Muir Field,2801,Lancaster
8953,8953,Starr Grass at Waldorf,This stop (#8953) is eastbound on the 7999 block of Starr Grass after Waldorf,43.036738,-89.523352,MMT,CMAD,0,,1,90,1,Starr Grass,7999,Waldorf
8958,8958,Raymond at Canterbury,This stop (#8958) is westbound on the 7000 block of Raymond after Canterbury,43.031784,-89.50205,MMT,CMAD,0,,1,270,1,Raymond,7000,Canterbury
9001,9001,Cremer at Park And Ride,This stop (#9001) is northbound on the 1705 block of Cremer adjacent Park And Ride,43.156799,-89.266988,MMT,PRIV,0,,2,0,1,Cremer,1705,Park And Ride
9100,9100,Wright at Madison College,This stop (#9100) is southbound on the 1700 block of Wright opposite Madison College,43.121241,-89.33054,MMT,CMAD,0,,4,180,1,Wright,1700,Madison College
9101,9101,Wright at Madison College,This stop (#9101) is northbound on the 1701 block of Wright adjacent Madison College,43.121026,-89.330256,MMT,CMAD,0,,2,0,1,Wright,1701,Madison College
9115,9115,Eastpark at Dreamer,This stop (#9115) is northbound on the 4799 block of Eastpark after Dreamer,43.147879,-89.299152,MMT,CMAD,0,,1,0,0,Eastpark,4799,Dreamer
9116,9116,Melody at Independence,This stop (#9116) is westbound on the 4398 block of Melody after Independence,43.130707,-89.31024,MMT,CMAD,0,,1,270,1,Melody,4398,Independence
9121,9121,N Bristol at Angell,This stop (#9121) is northbound on the 119 block of N Bristol before Angell,43.184025,-89.213325,MMT,CSUN,0,,3,0,1,N Bristol,119,Angell
9137,9137,N Thompson at Mesta,This stop (#9137) is northbound on the 827 block of N Thompson before Mesta,43.109528,-89.296664,MMT,CMAD,0,,3,0,1,N Thompson,827,Mesta
9138,9138,High Crossing at City View,This stop (#9138) is westbound on the 5300 block of High Crossing before City View,43.138916,-89.289431,MMT,CMAD,0,,3,270,0,High Crossing,5300,City View
9139,9139,E Washington at Eagan,This stop (#9139) is eastbound on the 4301 block of E Washington after Eagan,43.126516,-89.31,MMT,CMAD,0,,1,90,1,E Washington,4301,Eagan
9143,9143,Portage at Derek,This stop (#9143) is northbound on the 2801 block of Portage after Derek,43.134409,-89.315498,MMT,CMAD,0,,1,0,1,Portage,2801,Derek
9146,9146,Melody at Portage,This stop (#9146) is westbound on the 4000 block of Melody before Portage,43.130908,-89.31538,MMT,CMAD,0,,3,270,1,Melody,4000,Portage
9152,9152,E Washington at Portage,This stop (#9152) is westbound on the 4000 block of E Washington after Portage,43.123226,-89.315478,MMT,CMAD,0,,1,270,1,E Washington,4000,Portage
9153,9153,Hayes at Dawn,This stop (#9153) is eastbound on the 4726 block of Hayes before Dawn,43.140977,-89.300548,MMT,CMAD,0,,3,90,1,Hayes,4726,Dawn
9157,9157,W Main at Flint,This stop (#9157) is eastbound on the 499 block of W Main after Flint,43.183158,-89.219931,MMT,CSUN,0,,1,90,1,W Main,499,Flint
9163,9163,E Washington at Independence,This stop (#9163) is eastbound on the 4501 block of E Washington after Independence,43.128037,-89.307786,MMT,CMAD,0,,1,90,1,E Washington,4501,Independence
9164,9164,O'Keeffe at Linnerud,This stop (#9164) is southbound on the 600 block of O'Keeffe after Linnerud,43.173927,-89.245178,MMT,CSUN,0,,1,180,1,O'Keeffe,600,Linnerud
9169,9169,Airport at Terminal Door 6,This stop (#9169) is northbound on the 4000 block of Airport adjacent Terminal Door 6,43.137305,-89.346446,MMT,PRIV,0,,2,0,1,Airport,4000,Terminal Door 6
9171,9171,Wright at Straubel,This stop (#9171) is northbound on the 1601 block of Wright after Straubel,43.117301,-89.330422,MMT,CMAD,0,,1,0,1,Wright,1601,Straubel
9173,9173,E Springs at High Crossing,This stop (#9173) is northbound on the 2500 block of E Springs after High Crossing,43.131842,-89.29839,MMT,CMAD,0,,1,0,1,E Springs,2500,High Crossing
9175,9175,N Stoughton E at Orin,This stop (#9175) is northbound on the 1799 block of N Stoughton E before Orin,43.122866,-89.324571,MMT,CMAD,0,,3,0,1,N Stoughton E,1799,Orin
9176,9176,Commercial at Redland,This stop (#9176) is westbound on the 4398 block of Commercial after Redland,43.106779,-89.305228,MMT,CMAD,0,,1,270,1,Commercial,4398,Redland
9177,9177,O'Keeffe at New Town,This stop (#9177) is eastbound on the 1401 block of O'Keeffe before New Town,43.163113,-89.261016,MMT,CSUN,0,,3,90,0,O'Keeffe,1401,New Town
9178,9178,W Main at N Bird,This stop (#9178) is westbound on the 800 block of W Main after N Bird,43.181853,-89.226945,MMT,CSUN,0,,1,270,1,W Main,800,N Bird
9182,9182,N Stoughton E at Orin,This stop (#9182) is southbound on the 1798 block of N Stoughton E before Orin,43.123063,-89.32488,MMT,CMAD,0,,3,180,1,N Stoughton E,1798,Orin
9188,9188,Windsor at Broadway,This stop (#9188) is westbound on the 1700 block of Windsor after Broadway,43.187533,-89.241903,MMT,CSUN,0,,1,270,1,Windsor,1700,Broadway
9202,9202,W Main at N Walker,This stop (#9202) is westbound on the 1400 block of W Main after N Walker,43.179056,-89.237017,MMT,CSUN,0,,1,270,1,W Main,1400,N Walker
9204,9204,N Thompson at Lien,This stop (#9204) is southbound on the 1698 block of N Thompson after Lien,43.120606,-89.298892,MMT,CMAD,0,,1,180,1,N Thompson,1698,Lien
9209,9209,Independence at E Washington,This stop (#9209) is northbound on the 2201 block of Independence after E Washington,43.12844,-89.308613,MMT,CMAD,0,,1,0,1,Independence,2201,E Washington
9214,9214,Anniversary at Independence,This stop (#9214) is westbound on the 4500 block of Anniversary before Independence,43.134682,-89.30927,MMT,CMAD,0,,3,270,0,Anniversary,4500,Independence
9219,9219,O'Keeffe at Summerfield,This stop (#9219) is eastbound on the 1099 block of O'Keeffe after Summerfield,43.169044,-89.249752,MMT,CSUN,0,,1,90,1,O'Keeffe,1099,Summerfield
9235,9235,E Main at Dewey,This stop (#9235) is eastbound on the 501 block of E Main after Dewey,43.182227,-89.208447,MMT,CSUN,0,,1,90,1,E Main,501,Dewey
9236,9236,Windsor at N Bird,This stop (#9236) is westbound on the 800 block of Windsor after N Bird,43.187574,-89.226817,MMT,CSUN,0,,1,270,1,Windsor,800,N Bird
9237,9237,N Stoughton E at N Stoughton,This stop (#9237) is northbound on the 1601 block of N Stoughton E after N Stoughton,43.121281,-89.324166,MMT,CMAD,0,,1,0,1,N Stoughton E,1601,N Stoughton
9243,9243,N Thompson at Commercial,This stop (#9243) is northbound on the 701 block of N Thompson after Commercial,43.106864,-89.300461,MMT,CMAD,0,,1,0,1,N Thompson,701,Commercial
9256,9256,N Grand at W Main,This stop (#9256) is southbound on the 100 block of N Grand before W Main,43.176782,-89.265076,MMT,CSUN,0,,3,180,1,N Grand,100,W Main
9260,9260,High Crossing at Crossroads,This stop (#9260) is westbound on the 5200 block of High Crossing before Crossroads,43.136294,-89.291215,MMT,CMAD,0,,3,270,0,High Crossing,5200,Crossroads
9272,9272,Tower at N Bristol,This stop (#9272) is westbound on the 2 block of Tower after N Bristol,43.198851,-89.211239,MMT,CSUN,0,,1,270,1,Tower,2,N Bristol
9273,9273,High Crossing at City View,This stop (#9273) is eastbound on the 5301 block of High Crossing after City View,43.13879,-89.288961,MMT,CMAD,0,,1,90,1,High Crossing,5301,City View
9274,9274,Shopko at Pick N Save,This stop (#9274) is westbound on the 2602 block of Shopko adjacent Pick N Save,43.112872,-89.348004,MMT,PRIV,0,,2,270,1,Shopko,2602,Pick N Save
9276,9276,N Thompson at Westwynn,This stop (#9276) is southbound on the 1500 block of N Thompson before Westwynn,43.118349,-89.297932,MMT,CMAD,0,,3,180,1,N Thompson,1500,Westwynn
9285,9285,Anniversary at Hayes,This stop (#9285) is northbound on the 4898 block of Anniversary after Hayes,43.13564,-89.300199,MMT,CMAD,0,,1,0,1,Anniversary,4898,Hayes
9291,9291,N Thompson at Wayridge,This stop (#9291) is northbound on the 1599 block of N Thompson before Wayridge,43.118993,-89.297622,MMT,CMAD,0,,3,0,1,N Thompson,1599,Wayridge
9300,9300,Eastpark at U W Health,This stop (#9300) is westbound on the 4650 block of Eastpark adjacent U W Health,43.153791,-89.301341,MMT,CMAD,0,,2,270,1,Eastpark,4650,U W Health
9306,9306,N Stoughton E at N Stoughton,This stop (#9306) is southbound on the 1600 block of N Stoughton E before N Stoughton,43.12147,-89.324647,MMT,CMAD,0,,3,180,1,N Stoughton E,1600,N Stoughton
9321,9321,E Washington at Zeier,This stop (#9321) is eastbound on the 4701 block of E Washington after Zeier,43.129762,-89.3053,MMT,CMAD,0,,1,90,1,E Washington,4701,Zeier
9322,9322,E Washington at Wright,This stop (#9322) is westbound on the 3398 block of E Washington after Wright,43.112942,-89.331095,MMT,CMAD,0,,1,270,1,E Washington,3398,Wright
9330,9330,Eastpark at American,This stop (#9330) is westbound on the 5498 block of Eastpark after American,43.147754,-89.290526,MMT,CMAD,0,,1,270,1,Eastpark,5498,American
9338,9338,Hayes at Forest Run,This stop (#9338) is southbound on the 4798 block of Hayes before Forest Run,43.13813,-89.300343,MMT,CMAD,0,,3,180,1,Hayes,4798,Forest Run
9339,9339,E Washington at Rethke,This stop (#9339) is eastbound on the 3201 block of E Washington after Rethke,43.109247,-89.335385,MMT,CMAD,0,,1,90,1,E Washington,3201,Rethke
